央视,#genre#
Cartoon Network,http://199.7.140.19:9999/si8.php?id=Cn
Nickelodeon,http://199.7.140.19:9999/si8.php?id=Nickelodeon
Nick Jr,http://199.7.140.19:9999/si8.php?id=Nickjr
Dreamworks,http://199.7.140.19:9999/si8.php?id=Dreamworks
Citra,http://199.7.140.19:9999/si8.php?id=Citra_xue
Aura,http://199.7.140.19:9999/si8.php?id=Aura
Rania,http://199.7.140.19:9999/si8.php?id=Rania
Boo,http://199.7.140.19:9999/si8.php?id=Boo
Awesome TV,http://199.7.140.19:9999/si8.php?id=Dsangat
Sony HD,http://199.7.140.19:9999/si8.php?id=SetOne
KBS World,http://199.7.140.19:9999/si8.php?id=KBS
TvN,http://199.7.140.19:9999/si8.php?id=TVN
Astro Premier,http://199.7.140.19:9999/si8.php?id=Astropremier
AEC,http://199.7.140.19:9999/si8.php?id=AEC
华丽台 HD （Wah Lai Toi）,http://199.7.140.19:9999/si8.php?id=Wlt
欢喜台 HD （Hua Hee Tai）,http://199.7.140.19:9999/si8.php?id=Huahee
欢喜台 backup,http://199.7.140.19:9999/si8.php?id=Huahee_backup
Astro QJ,http://199.7.140.19:9999/si8.php?id=Quanjia
TVB Magic,http://199.7.140.19:9999/si8.php?id=Tvbmagic
TVB Jade,http://199.7.140.19:9999/si8.php?id=Tvbjade
TVB Asia,http://199.7.140.19:9999/si8.php?id=Tvbasia
TVB Entertainment,http://199.7.140.19:9999/si8.php?id=Tvbentertainment
TVB Classic,http://199.7.140.19:9999/si8.php?id=Tvbclassic
AOD,http://199.7.140.19:9999/si8.php?id=AodHD
One,http://199.7.140.19:9999/si8.php?id=One_mega
Arena,http://199.7.140.19:9999/si8.php?id=Arena
TVB 星河台 Xing He,http://199.7.140.19:9999/si8.php?id=Xinhe
爱奇艺 iQiyi,http://199.7.140.19:9999/si8.php?id=Qiyi
Animal Planet (Eng),http://199.7.140.19:9999/si8.php?id=AnimalPlanet
tvN Movie,http://199.7.140.19:9999/si8.php?id=Tvnmovie
Arena 2,http://199.7.140.19:9999/si8.php?id=Arena2
CNN backup,http://199.7.140.19:9999/si8.php?id=cnn_twn
Celestial Classic,http://199.7.140.19:9999/si8.php?id=Celestial2
CNBC,http://199.7.140.19:9999/si8.php?id=cnbc_twn
TLC,http://199.7.140.19:9999/si8.php?id=Tlc
CNA,http://199.7.140.19:9999/si8.php?id=cna
AFC 亚洲旅游台,http://199.7.140.19:9999/si8.php?id=asiatravel_twn
BBC World News,http://199.7.140.19:9999/si8.php?id=bbcnews_twn
Foodnetwork Hd,http://199.7.140.19:9999/si8.php?id=Foodnetwork_mega
HGTV,http://199.7.140.19:9999/si8.php?id=HGTV
Goshop,http://199.7.140.19:9999/si8.php?id=Goshop
Celestial Movies HD,http://199.7.140.19:9999/si8.php?id=Celestial_mega
RTM Sports HD,http://199.7.140.19:9999/si8.php?id=Rtmsport
BolaArena 1,http://199.7.140.19:9999/si8.php?id=Bolaarena1
Axn HD,http://199.7.140.19:9999/si8.php?id=Axn
Paramount Network,http://199.7.140.19:9999/si8.php?id=Paramountnetwork
Astrol Kplus,http://199.7.140.19:9999/si8.php?id=Kplus
Rock Actions,http://199.7.140.19:9999/si8.php?id=Rockaction
Bloomberg News,http://199.7.140.19:9999/si8.php?id=bloomberg_twn
Al-Jazeera,http://199.7.140.19:9999/si8.php?id=aljazeera_twn
Rock Entertainment,http://199.7.140.19:9999/si8.php?id=Rockentertain
Showcase,http://199.7.140.19:9999/si8.php?id=Showcase_mega
Channel 5,http://199.7.140.19:9999/si8.php?id=Channel5HD
Ch 5 backup,http://199.7.140.19:9999/si8.php?id=Ch5_mega
Channel 8,http://199.7.140.19:9999/si8.php?id=Channel8HD
Channel 8 backup,http://199.7.140.19:9999/si8.php?id=Ch8_mega
Suria,http://199.7.140.19:9999/si8.php?id=Suria
Suria backup,http://199.7.140.19:9999/si8.php?id=Suria_backup
Channel U,http://199.7.140.19:9999/si8.php?id=ChannelU
Channel U backup,http://199.7.140.19:9999/si8.php?id=ChU_mega
Vasantham,http://199.7.140.19:9999/si8.php?id=Vasantham
Vasantham backup,http://199.7.140.19:9999/si8.php?id=Vasantham_mega
CNA,http://199.7.140.19:9999/si8.php?id=cna
CNA backup,http://199.7.140.19:9999/si8.php?id=cna_twn
TVRI National,http://199.7.140.19:9999/si8.php?id=TVRI
RCTI,http://199.7.140.19:9999/si8.php?id=Rcti
Kompass TV,http://199.7.140.19:9999/si8.php?id=Kompass
Berita Satu,http://199.7.140.19:9999/si8.php?id=BeritaSatu_eko
Indosiar HD,http://199.7.140.19:9999/si8.php?id=Indosiar
AnTV,http://199.7.140.19:9999/si8.php?id=Antv
MNC TV,http://199.7.140.19:9999/si8.php?id=Mnctv
Trans 7,http://199.7.140.19:9999/si8.php?id=Trans7_eko
Transtv,http://199.7.140.19:9999/si8.php?id=Transtv
JTV,http://199.7.140.19:9999/si8.php?id=JTV_eko
Metro TV,http://199.7.140.19:9999/si8.php?id=metrotv_eko
Cinemax,http://199.7.140.19:9999/si8.php?id=Cinemax
SCTV,http://199.7.140.19:9999/si8.php?id=SCTV
Tvone,http://199.7.140.19:9999/si8.php?id=Tvone
TVMU,http://199.7.140.19:9999/si8.php?id=TVMU_eko
GTV,http://199.7.140.19:9999/si8.php?id=Gtv
RTV,http://199.7.140.19:9999/si8.php?id=Rtv
Jak TV,http://199.7.140.19:9999/si8.php?id=JakTV
iNews TV,http://199.7.140.19:9999/si8.php?id=Inewstv
Daai TV,http://199.7.140.19:9999/si8.php?id=DaaiTV
Net TV,http://199.7.140.19:9999/si8.php?id=NetTV
Animax,http://199.7.140.19:9999/si8.php?id=Animax
EWTN,http://199.7.140.19:9999/si8.php?id=Ewtn
AlQuran AlKareem,http://199.7.140.19:9999/si8.php?id=AlQuran
Tawaf TV,http://199.7.140.19:9999/si8.php?id=TawafTV
Vision Prime,http://199.7.140.19:9999/si8.php?id=VisionPrime
Muslim TV,http://199.7.140.19:9999/si8.php?id=MuslimTV
Music TV,http://199.7.140.19:9999/si8.php?id=MusicTV
Lifestyle&Fashion,http://199.7.140.19:9999/si8.php?id=Lifestyle
Entertain,http://199.7.140.19:9999/si8.php?id=Entertain
Hits,http://199.7.140.19:9999/si8.php?id=Hits
Warner TV,http://199.7.140.19:9999/si8.php?id=WarnerTV
SCM,http://199.7.140.19:9999/si8.php?id=Weishimovie
Thrill,http://199.7.140.19:9999/si8.php?id=Thrill
Fight Sports,http://199.7.140.19:9999/si8.php?id=Fs
Beinsports 2 HD,http://199.7.140.19:9999/si8.php?id=Bein2hd
One,http://199.7.140.19:9999/si8.php?id=One_mega
Hits Movie,http://199.7.140.19:9999/si8.php?id=Hitsmovie
tvN Movie,http://199.7.140.19:9999/si8.php?id=Tvnmovie
Celestial Movies HD,http://199.7.140.19:9999/si8.php?id=Celestialindo
Rock Actions,http://199.7.140.19:9999/si8.php?id=Rockaction
Rock Entertainment,http://199.7.140.19:9999/si8.php?id=Rockentertain
翡翠台,http://199.7.140.19:9999/si8.php?id=jade_twn
iNews 新闻台,http://199.7.140.19:9999/si8.php?id=inews_twn
J 2,http://199.7.140.19:9999/si8.php?id=j2_twn
J2 备用,http://199.7.140.19:9999/si8.php?id=j2_hkdavid
珍珠台,http://199.7.140.19:9999/si8.php?id=pearl_twn
珍珠台 备用,http://199.7.140.19:9999/si8.php?id=pearl_hkdavid
凤凰香港,http://199.7.140.19:9999/si8.php?id=hkphoenix_twn
无线财经资讯台,http://199.7.140.19:9999/si8.php?id=tvbcaijing_twn
TVB 星河,http://199.7.140.19:9999/si8.php?id=tvbxinhe_twn
RHK 31,http://199.7.140.19:9999/si8.php?id=rhk31_twn
VIUTV1,http://199.7.140.19:9999/si8.php?id=viu1_twn
RHK 32,http://199.7.140.19:9999/si8.php?id=rhk32_twn
凤凰卫视,http://199.7.140.19:9999/si8.php?id=phoenixtv_hd
凤凰资讯,http://199.7.140.19:9999/si8.php?id=phoenixinfo_hd
Viu6,http://199.7.140.19:9999/si8.php?id=viusix_twn
Viu TV 69,http://199.7.140.19:9999/si8.php?id=viutv69_hkdavid
翡翠台 backup,http://199.7.140.19:9999/si8.php?id=jade_mike
CCTV-1 综合 HD,http://199.7.140.19:9999/si8.php?id=cctv1
CCTV-2 财经,http://199.7.140.19:9999/si8.php?id=cctv2
CCTV-3 综艺 HD,http://199.7.140.19:9999/si8.php?id=cctv3
CCTV-4 中文国际,http://199.7.140.19:9999/si8.php?id=cctv4
CCTV4 新闻台,http://199.7.140.19:9999/si8.php?id=Cctv4
CCTV-7 军事农业,http://199.7.140.19:9999/si8.php?id=cctv7
CCTV-8 电视剧 HD,http://199.7.140.19:9999/si8.php?id=cctv8hd
CCTV-9 记录 HD,http://199.7.140.19:9999/si8.php?id=cctv9hd
CCTV-10 科教 HD,http://199.7.140.19:9999/si8.php?id=cctv10hd
CCTV-11 戏曲,http://199.7.140.19:9999/si8.php?id=cctv11
CCTV-12 社会与法,http://199.7.140.19:9999/si8.php?id=cctv12
CCTV-13 新闻频道,http://199.7.140.19:9999/si8.php?id=cctv13
CCTV-14 少儿,http://199.7.140.19:9999/si8.php?id=cctv14
CCTV-6,http://199.7.140.19:9999/si8.php?id=cctv6
CCTV-15 音乐,http://199.7.140.19:9999/si8.php?id=cctv15
湖南卫视 Hunan,http://199.7.140.19:9999/si8.php?id=Hunan
湖南卫视 （备份）,http://199.7.140.19:9999/si8.php?id=hunan_twn
浙江卫视 Zhejiang,http://199.7.140.19:9999/si8.php?id=Zhejiang
浙江卫视 （备用）,http://199.7.140.19:9999/si8.php?id=zhejiang_twn
江苏卫视 Jiangsu,http://199.7.140.19:9999/si8.php?id=Jiangsu
江苏卫视 （备份）,http://199.7.140.19:9999/si8.php?id=jiangsu_twn
深圳卫视,http://199.7.140.19:9999/si8.php?id=shenzhen
福建东南卫视,http://199.7.140.19:9999/si8.php?id=fujian
广东南方卫视,http://199.7.140.19:9999/si8.php?id=nanfang_twn
广东卫视,http://199.7.140.19:9999/si8.php?id=guangdongweishi_twn
北京卫视,http://199.7.140.19:9999/si8.php?id=beijing
珠江台,http://199.7.140.19:9999/si8.php?id=zhujiang
广西卫视,http://199.7.140.19:9999/si8.php?id=guangxi
湖北卫视,http://199.7.140.19:9999/si8.php?id=hubei
四川卫视,http://199.7.140.19:9999/si8.php?id=sichuan_twn
凤凰卫视,http://199.7.140.19:9999/si8.php?id=phoenixtv_hd
东方卫视,http://199.7.140.19:9999/si8.php?id=dongfangweishi_twn
CGTN,http://199.7.140.19:9999/si8.php?id=CGTN
CCTV-5 体育频道,http://199.7.140.19:9999/si8.php?id=cctv5
CCTV-5+ 体育赛事 HD,http://199.7.140.19:9999/si8.php?id=cctv5plus
CCTV-17,http://199.7.140.19:9999/si8.php?id=cctv17
凤凰资讯,http://199.7.140.19:9999/si8.php?id=phoenixinfo_hd
Supersports 1,http://199.7.140.19:9999/si8.php?id=Assp1
Supersports 1 backup,http://199.7.140.19:9999/si8.php?id=go_assp1
Supersportq 1 backup2,http://199.7.140.19:9999/si8.php?id=Assp1_mega
Supersports 2,http://199.7.140.19:9999/si8.php?id=Assp2
Supersports 2 backup,http://199.7.140.19:9999/si8.php?id=go_assp2
Supersports 3,http://199.7.140.19:9999/si8.php?id=Assp3
Supersports 3 backup,http://199.7.140.19:9999/si8.php?id=go_assp3
Supersports 3 backup2,http://199.7.140.19:9999/si8.php?id=Assp3_mega
Supersports 4,http://199.7.140.19:9999/si8.php?id=Assp4_mega
Supersports 4 backup,http://199.7.140.19:9999/si8.php?id=go_assp4
Supersports 5,http://199.7.140.19:9999/si8.php?id=go_assp5
Bein 2HD,http://199.7.140.19:9999/si8.php?id=Beinhd
Beinsports HD,http://199.7.140.19:9999/si8.php?id=Besports
Champion 5 EPL,http://199.7.140.19:9999/si8.php?id=Champion5epl
WWE,http://199.7.140.19:9999/si8.php?id=Wwe
Champion 6 EPL,http://199.7.140.19:9999/si8.php?id=Champion6epl
Fight Sports,http://199.7.140.19:9999/si8.php?id=Fs
UFC Network,http://199.7.140.19:9999/si8.php?id=ufc_mega
NBA TV,http://199.7.140.19:9999/si8.php?id=nbatv_twn
Astro Cricket,http://199.7.140.19:9999/si8.php?id=Acricket_mega
Astro Golf,http://199.7.140.19:9999/si8.php?id=Agolf
Sony Ten 1,http://199.7.140.19:9999/si8.php?id=ten1_raj
Sony Ten 2,http://199.7.140.19:9999/si8.php?id=ten2_raj
Sony Ten 3,http://199.7.140.19:9999/si8.php?id=ten3_raj
Sony Six HD,http://199.7.140.19:9999/si8.php?id=sonysix_raj
SPOTV 1 HD,http://199.7.140.19:9999/si8.php?id=go_spotv
SPO TV 2,http://199.7.140.19:9999/si8.php?id=go_spotv2
Beinsports 2 HD,http://199.7.140.19:9999/si8.php?id=Bein2hd
Skysports Arena,http://199.7.140.19:9999/si8.php?id=tiankongarena
Skysports F1,http://199.7.140.19:9999/si8.php?id=tiankongf1
Skysports Cricket,http://199.7.140.19:9999/si8.php?id=tiankongcricket
Skysports EPL,http://199.7.140.19:9999/si8.php?id=tiankongepl
Skysports Football,http://199.7.140.19:9999/si8.php?id=tiankongfootball
Skysports Golf,http://199.7.140.19:9999/si8.php?id=tiankonggolf
Skysports Main Event,http://199.7.140.19:9999/si8.php?id=tiankongmain
Skysports News,http://199.7.140.19:9999/si8.php?id=tiankongnews
Skysports NFL,http://199.7.140.19:9999/si8.php?id=tiankongnfl
Skysports Racing,http://199.7.140.19:9999/si8.php?id=tiankongracing
Skysports Mix,http://199.7.140.19:9999/si8.php?id=tiankongmix
CCTV-5 体育频道,http://199.7.140.19:9999/si8.php?id=cctv5
CCTV-5+ 体育赛事 HD,http://199.7.140.19:9999/si8.php?id=cctv5plus
爱尔达体育2台,http://199.7.140.19:9999/si8.php?id=eltasport2_twn
爱尔达体育3台,http://199.7.140.19:9999/si8.php?id=eltasport3_twn
Arena,http://199.7.140.19:9999/si8.php?id=Arena
Beins 1 English,http://199.7.140.19:9999/si8.php?id=bein1eng_mega
Bein3 English,http://199.7.140.19:9999/si8.php?id=bein3eng_mega
Bein 4 Sports,http://199.7.140.19:9999/si8.php?id=bein4_mega
Arena 2,http://199.7.140.19:9999/si8.php?id=Arena2
Bein 5 Sports,http://199.7.140.19:9999/si8.php?id=bein5_mega
Bein 1 Premium,http://199.7.140.19:9999/si8.php?id=bein1pre_mega
Bein 2 Premium,http://199.7.140.19:9999/si8.php?id=bein2pre_mega
Bein 3 Premium,http://199.7.140.19:9999/si8.php?id=bein3pre_mega
RTM Sports HD,http://199.7.140.19:9999/si8.php?id=Rtmsport
BolaArena 1,http://199.7.140.19:9999/si8.php?id=Bolaarena1
Bein 1 Xtra,http://199.7.140.19:9999/si8.php?id=bein1xtra_mega
Rugby Pass TV,http://199.7.140.19:9999/si8.php?id=Rugbypasstv
Beinsports Rugby,http://199.7.140.19:9999/si8.php?id=go_beinsrugby
TVBS News 新闻台,http://199.7.140.19:9999/si8.php?id=tvbs_n
TVBS 欢乐台 （备份）,http://199.7.140.19:9999/si8.php?id=tvbshuanle_twn
TVBS HD,http://199.7.140.19:9999/si8.php?id=tvbs
中天新闻 HD,http://199.7.140.19:9999/si8.php?id=ctinews
中天娱乐 CTI Entertaiment,http://199.7.140.19:9999/si8.php?id=ctient
中天综合 CTI Metro,http://199.7.140.19:9999/si8.php?id=ctizhonghe
中天亚洲台,http://199.7.140.19:9999/si8.php?id=ctiasia_twn
台视 TTV HD,http://199.7.140.19:9999/si8.php?id=ttv_taiwan
台视新闻台,http://199.7.140.19:9999/si8.php?id=ttvnews_twn
台视综合台,http://199.7.140.19:9999/si8.php?id=ttvzhonghe_twn
中视 HD,http://199.7.140.19:9999/si8.php?id=zhongshihd_twn
中视新闻台,http://199.7.140.19:9999/si8.php?id=zhongshinews_twn
民视 HD,http://199.7.140.19:9999/si8.php?id=ftvhd_taiwan
民视新闻台 FTV News,http://199.7.140.19:9999/si8.php?id=ftvnew_taiwan
民视台湾台,http://199.7.140.19:9999/si8.php?id=ftvtaiwan_twn
华视 CTS HD,http://199.7.140.19:9999/si8.php?id=ctshd_twn
公视 CTV,http://199.7.140.19:9999/si8.php?id=ctv_taiwan
八大第一 GTV First,http://199.7.140.19:9999/si8.php?id=badafirst
八大综合 GTV Metro,http://199.7.140.19:9999/si8.php?id=badazhonghe
八大戏剧 GTV Drama,http://199.7.140.19:9999/si8.php?id=badadrama
八大娱乐 GTV Entertainment,http://199.7.140.19:9999/si8.php?id=badaentertain
HBO_HD,http://199.7.140.19:9999/si8.php?id=hbohd_twn
HBO_HITS,http://199.7.140.19:9999/si8.php?id=hbohits_twn
Hollywood Movies,http://199.7.140.19:9999/si8.php?id=hollywoodmovies_twn
三立台湾 Sanli Taiwan,http://199.7.140.19:9999/si8.php?id=sanlitaiwan
三立戏剧台,http://199.7.140.19:9999/si8.php?id=sanlixiju_twn
三立综合 Sanli Metro,http://199.7.140.19:9999/si8.php?id=sanlizhonghe
三立都会台,http://199.7.140.19:9999/si8.php?id=sanlidouhui
东森新闻 ETTV News,http://199.7.140.19:9999/si8.php?id=ettvnews
CINEMAX,http://199.7.140.19:9999/si8.php?id=cinemax_twn
东森综合 ETTV Metro,http://199.7.140.19:9999/si8.php?id=ettvzhonghe
东森戏剧 ETTV Drama,http://199.7.140.19:9999/si8.php?id=ettvdrama
东森超视,http://199.7.140.19:9999/si8.php?id=ettvsuper
东森财经新闻 ETTV Business,http://199.7.140.19:9999/si8.php?id=ettvcaijing_twn
寰宇财经,http://199.7.140.19:9999/si8.php?id=huanyutaiwan_twn
寰宇新闻台,http://199.7.140.19:9999/si8.php?id=huanyuxinwen_twn
大爱1台,http://199.7.140.19:9999/si8.php?id=daai_twn
非凡新闻台,http://199.7.140.19:9999/si8.php?id=feifannews_twn
龙华戏剧 Lunghua Drama,http://199.7.140.19:9999/si8.php?id=lunghuaxiju_twn
龙华戏剧台,http://199.7.140.19:9999/si8.php?id=lunghuaxiju_twn
龙华经典台,http://199.7.140.19:9999/si8.php?id=lunghuajingdian_twn
龙华偶像,http://199.7.140.19:9999/si8.php?id=lunghuaidol_twn
AXN Taiwan,http://199.7.140.19:9999/si8.php?id=axn_twn
靖天国际台,http://199.7.140.19:9999/si8.php?id=jingtianintl_twn
年代新闻,http://199.7.140.19:9999/si8.php?id=niandainews_twn
纬来日本台,http://199.7.140.19:9999/si8.php?id=videolandjapan
纬来电影台,http://199.7.140.19:9999/si8.php?id=videolandmovie_twn
纬来体育台,http://199.7.140.19:9999/si8.php?id=videolandsport
纬来综合台,http://199.7.140.19:9999/si8.php?id=videolandzonghe
纬来育乐,http://199.7.140.19:9999/si8.php?id=videolandyule
纬来精彩,http://199.7.140.19:9999/si8.php?id=videolandspecial_twn
好消息 2,http://199.7.140.19:9999/si8.php?id=goods_twn
大爱2台,http://199.7.140.19:9999/si8.php?id=catchplay_twn
亚洲美食,http://199.7.140.19:9999/si8.php?id=afc_twn
美食星球,http://199.7.140.19:9999/si8.php?id=foodplanet_twn
亚洲旅游 TLC Asia,http://199.7.140.19:9999/si8.php?id=tlc_twn
东森电影 ETTV Movie,http://199.7.140.19:9999/si8.php?id=ettvmovie
阿里郎 Arirang,http://199.7.140.19:9999/si8.php?id=arirang_twn
博斯运动 1,http://199.7.140.19:9999/si8.php?id=bosisport1_twn
博斯运动 2,http://199.7.140.19:9999/si8.php?id=bosisport2_twn
博斯高球2 HD,http://199.7.140.19:9999/si8.php?id=bosigolf2_twn
博斯网球 HD,http://199.7.140.19:9999/si8.php?id=bositennis_twn
东森洋片 ETTV Western,http://199.7.140.19:9999/si8.php?id=ettvwestern
龙华洋片 Lunghua Western,http://199.7.140.19:9999/si8.php?id=lunghuawestern_twn
博斯无限,http://199.7.140.19:9999/si8.php?id=bosiunlimited_twn
MTV Live,http://199.7.140.19:9999/si8.php?id=mtvhd_twn
龙详时代,http://199.7.140.19:9999/si8.php?id=lungxiangtime_twn
EYETV 旅游,http://199.7.140.19:9999/si8.php?id=eyetvtravel_twn
靖天卡通台,http://199.7.140.19:9999/si8.php?id=jingtiancartoon_twn
EYETV 戏剧,http://199.7.140.19:9999/si8.php?id=eyetvxiju_twn
卫视中文台 Star Movies Chinese,http://199.7.140.19:9999/si8.php?id=weishichinese_twn
东森幼幼 Yoyo TV,http://199.7.140.19:9999/si8.php?id=yoyo_twn
卫视电影台,http://199.7.140.19:9999/si8.php?id=weishimovie_twn
美亚电影,http://199.7.140.19:9999/si8.php?id=meiyamovie_twn
爱尔达影剧台,http://199.7.140.19:9999/si8.php?id=eltayingju_twn
爱尔达综合台,http://199.7.140.19:9999/si8.php?id=eltazonghe_twn
星卫电影,http://199.7.140.19:9999/si8.php?id=xingwei_movie
爱尔达影剧,http://199.7.140.19:9999/si8.php?id=eltayingju_twn
爱尔达体育2台,http://199.7.140.19:9999/si8.php?id=eltasport2_twn
爱尔达体育3台,http://199.7.140.19:9999/si8.php?id=eltasport3_twn
AFC 亚洲旅游台,http://199.7.140.19:9999/si8.php?id=asiatravel_twn
Sun TV HD,http://199.7.140.19:9999/si8.php?id=Suntv
Star Vijay,http://199.7.140.19:9999/si8.php?id=Starvijay
Colors Tamil,http://199.7.140.19:9999/si8.php?id=Colorstam_mega
Sun Music,http://199.7.140.19:9999/si8.php?id=Sunmusic
Zee Tamil,http://199.7.140.19:9999/si8.php?id=Zeetamil
Zee Business,http://199.7.140.19:9999/si8.php?id=Zeebusiness
News 18 Tamil,http://199.7.140.19:9999/si8.php?id=news18tamil_raj
Adithya,http://199.7.140.19:9999/si8.php?id=Adithya
Thanthi TV,http://199.7.140.19:9999/si8.php?id=thanthitv
Makkal TV,http://199.7.140.19:9999/si8.php?id=Makkaltv
Zee Action,http://199.7.140.19:9999/si8.php?id=Zeeaction
KTV UK,http://199.7.140.19:9999/si8.php?id=ktvuk_tamil
Zee TV HD,http://199.7.140.19:9999/si8.php?id=Zeetvhd
Zee Cinema HD,http://199.7.140.19:9999/si8.php?id=Zeecinemahd
Color HD,http://199.7.140.19:9999/si8.php?id=Colorhd
Picture HD,http://199.7.140.19:9999/si8.php?id=Npicture
Zee News,http://199.7.140.19:9999/si8.php?id=Zeenews
Asianet,http://199.7.140.19:9999/si8.php?id=asianet_raj
Asianet News,http://199.7.140.19:9999/si8.php?id=asianetnews_raj
Times Now,http://199.7.140.19:9999/si8.php?id=timesnow_raj
BBC Earth Tamil,http://199.7.140.19:9999/si8.php?id=bbcearthtam_raj
Discovery World Tamil,http://199.7.140.19:9999/si8.php?id=discoveryworldtam_raj
History Tamil,http://199.7.140.19:9999/si8.php?id=historytam_raj
NatGeo Tamil,http://199.7.140.19:9999/si8.php?id=natgeotamil_raj
Natgeo Wild Tamil,http://199.7.140.19:9999/si8.php?id=natgeowildtamil_raj
Cartoon Network Tamil,http://199.7.140.19:9999/si8.php?id=cntamil_raj
Discovery Kids Tamil,http://199.7.140.19:9999/si8.php?id=discoverykidtamil_raj
Discovery Tamil,http://199.7.140.19:9999/si8.php?id=discoverytamil_raj
Sony Yay Tamil,http://199.7.140.19:9999/si8.php?id=sonyyaytam_raj
Sun TV India,http://199.7.140.19:9999/si8.php?id=suntv_raj
Starmaa HD,http://199.7.140.19:9999/si8.php?id=starmaa_raj
Starmaa Movies HD,http://199.7.140.19:9999/si8.php?id=starmaamovies_raj
Bollyone,http://199.7.140.19:9999/si8.php?id=Bollyone
Astro Sunmusic,http://199.7.140.19:9999/si8.php?id=Sunmusic
Sony Pix HD,http://199.7.140.19:9999/si8.php?id=sonypix_mega
HBO_HD,http://199.7.140.19:9999/si8.php?id=hbohd_twn
HBO_HITS,http://199.7.140.19:9999/si8.php?id=hbohits_twn
Hollywood Movies,http://199.7.140.19:9999/si8.php?id=hollywoodmovies_twn
CCTV-6,http://199.7.140.19:9999/si8.php?id=cctv6
CINEMAX,http://199.7.140.19:9999/si8.php?id=cinemax_twn
Cinemax,http://199.7.140.19:9999/si8.php?id=Cinemax
AXN Taiwan,http://199.7.140.19:9999/si8.php?id=axn_twn
大爱2台,http://199.7.140.19:9999/si8.php?id=catchplay_twn
东森电影 ETTV Movie,http://199.7.140.19:9999/si8.php?id=ettvmovie
东森洋片 ETTV Western,http://199.7.140.19:9999/si8.php?id=ettvwestern
龙华洋片 Lunghua Western,http://199.7.140.19:9999/si8.php?id=lunghuawestern_twn
龙详时代,http://199.7.140.19:9999/si8.php?id=lungxiangtime_twn
Animax,http://199.7.140.19:9999/si8.php?id=Animax
Movies Now HD,http://199.7.140.19:9999/si8.php?id=moviesnow_raj
Star Movies HD,http://199.7.140.19:9999/si8.php?id=starmovies_raj
卫视中文台 Star Movies Chinese,http://199.7.140.19:9999/si8.php?id=weishichinese_twn
HBO Family,http://199.7.140.19:9999/si8.php?id=Hbofamily
HBO Hits HD,http://199.7.140.19:9999/si8.php?id=Hbohits
HBO HD,http://199.7.140.19:9999/si8.php?id=Hbo
卫视电影台,http://199.7.140.19:9999/si8.php?id=weishimovie_twn
HBO Signature,http://199.7.140.19:9999/si8.php?id=Hbosignature
Hits,http://199.7.140.19:9999/si8.php?id=Hits
Warner TV,http://199.7.140.19:9999/si8.php?id=WarnerTV
美亚电影,http://199.7.140.19:9999/si8.php?id=meiyamovie_twn
星卫电影,http://199.7.140.19:9999/si8.php?id=xingwei_movie
SCM,http://199.7.140.19:9999/si8.php?id=Weishimovie
Thrill,http://199.7.140.19:9999/si8.php?id=Thrill
One,http://199.7.140.19:9999/si8.php?id=One_mega
Hits Movie,http://199.7.140.19:9999/si8.php?id=Hitsmovie
tvN Movie,http://199.7.140.19:9999/si8.php?id=Tvnmovie
Celestial Classic,http://199.7.140.19:9999/si8.php?id=Celestial2
Sony Pix HD,http://199.7.140.19:9999/si8.php?id=sonypix_mega
Celestial Movies HD,http://199.7.140.19:9999/si8.php?id=Celestialindo
Axn HD,http://199.7.140.19:9999/si8.php?id=Axn
Paramount Network,http://199.7.140.19:9999/si8.php?id=Paramountnetwork
Astrol Kplus,http://199.7.140.19:9999/si8.php?id=Kplus
Rock Actions,http://199.7.140.19:9999/si8.php?id=Rockaction
Rock Entertainment,http://199.7.140.19:9999/si8.php?id=Rockentertain
Natgeo_HD,http://199.7.140.19:9999/si8.php?id=natgeohd_twn
NatGeo_Wild HD,http://199.7.140.19:9999/si8.php?id=natgeowild_twn
Animal_Planet,http://199.7.140.19:9999/si8.php?id=animalplanet_twn
Discovery Asia,http://199.7.140.19:9999/si8.php?id=discoverytwn_twn
CI,http://199.7.140.19:9999/si8.php?id=ci_twn
Asia Travel,http://199.7.140.19:9999/si8.php?id=asiatravel_twn
Discovery HD,http://199.7.140.19:9999/si8.php?id=discoveryhd_twn
亚洲美食,http://199.7.140.19:9999/si8.php?id=afc_twn
美食星球,http://199.7.140.19:9999/si8.php?id=foodplanet_twn
亚洲旅游 TLC Asia,http://199.7.140.19:9999/si8.php?id=tlc_twn
NatGeo HD,http://199.7.140.19:9999/si8.php?id=Natgeo
Fashion TV,http://199.7.140.19:9999/si8.php?id=fashiontv_twn
History,http://199.7.140.19:9999/si8.php?id=History
BBC Earth HD,http://199.7.140.19:9999/si8.php?id=bbcearth_twn
BBC Earth Lifestyle,http://199.7.140.19:9999/si8.php?id=bbclifestyle_twn
MTV Live,http://199.7.140.19:9999/si8.php?id=mtvhd_twn
NatGeo Wild HD,http://199.7.140.19:9999/si8.php?id=Natgeowild
Animal Planet (Eng),http://199.7.140.19:9999/si8.php?id=AnimalPlanet
TLC,http://199.7.140.19:9999/si8.php?id=Tlc
AFC 亚洲旅游台,http://199.7.140.19:9999/si8.php?id=asiatravel_twn
Foodnetwork Hd,http://199.7.140.19:9999/si8.php?id=Foodnetwork_mega
HGTV,http://199.7.140.19:9999/si8.php?id=HGTV
